0.000000e+00  0.000000e+00 0.0
-9.090909e-02  -9.090909e-02 0.0
-6.060606e-02  -1.212121e-01 0.0
-6.336088e-02  -1.239669e-01 0.0
-6.244261e-02  -1.248852e-01 0.0
-6.252609e-02  -1.249687e-01 0.0
-6.249826e-02  -1.249965e-01 0.0
-6.250079e-02  -1.249991e-01 0.0
-6.249995e-02  -1.249999e-01 0.0
-6.250002e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
