1.000000e+01  1.000000e+01 0.0
-5.125000e+00  1.000000e+01 0.0
-5.125000e+00  -6.833333e+00 0.0
3.291667e+00  -6.833333e+00 0.0
3.291667e+00  3.250000e+00 0.0
-1.750000e+00  3.250000e+00 0.0
-1.750000e+00  -2.361111e+00 0.0
1.055556e+00  -2.361111e+00 0.0
1.055556e+00  1.000000e+00 0.0
-6.250000e-01  1.000000e+00 0.0
-6.250000e-01  -8.703704e-01 0.0
3.101852e-01  -8.703704e-01 0.0
3.101852e-01  2.500000e-01 0.0
-2.500000e-01  2.500000e-01 0.0
-2.500000e-01  -3.734568e-01 0.0
6.172840e-02  -3.734568e-01 0.0
6.172840e-02  0.000000e+00 0.0
-1.250000e-01  0.000000e+00 0.0
-1.250000e-01  -2.078189e-01 0.0
-2.109053e-02  -2.078189e-01 0.0
-2.109053e-02  -8.333333e-02 0.0
-8.333333e-02  -8.333333e-02 0.0
-8.333333e-02  -1.526063e-01 0.0
-4.869684e-02  -1.526063e-01 0.0
-4.869684e-02  -1.111111e-01 0.0
-6.944444e-02  -1.111111e-01 0.0
-6.944444e-02  -1.342021e-01 0.0
-5.789895e-02  -1.342021e-01 0.0
-5.789895e-02  -1.203704e-01 0.0
-6.481481e-02  -1.203704e-01 0.0
-6.481481e-02  -1.280674e-01 0.0
-6.096632e-02  -1.280674e-01 0.0
-6.096632e-02  -1.234568e-01 0.0
-6.327160e-02  -1.234568e-01 0.0
-6.327160e-02  -1.260225e-01 0.0
-6.198877e-02  -1.260225e-01 0.0
-6.198877e-02  -1.244856e-01 0.0
-6.275720e-02  -1.244856e-01 0.0
-6.275720e-02  -1.253408e-01 0.0
-6.232959e-02  -1.253408e-01 0.0
-6.232959e-02  -1.248285e-01 0.0
-6.258573e-02  -1.248285e-01 0.0
-6.258573e-02  -1.251136e-01 0.0
-6.244320e-02  -1.251136e-01 0.0
-6.244320e-02  -1.249428e-01 0.0
-6.252858e-02  -1.249428e-01 0.0
-6.252858e-02  -1.250379e-01 0.0
-6.248107e-02  -1.250379e-01 0.0
-6.248107e-02  -1.249809e-01 0.0
-6.250953e-02  -1.249809e-01 0.0
-6.250953e-02  -1.250126e-01 0.0
-6.249369e-02  -1.250126e-01 0.0
-6.249369e-02  -1.249936e-01 0.0
-6.250318e-02  -1.249936e-01 0.0
-6.250318e-02  -1.250042e-01 0.0
-6.249790e-02  -1.250042e-01 0.0
-6.249790e-02  -1.249979e-01 0.0
-6.250106e-02  -1.249979e-01 0.0
-6.250106e-02  -1.250014e-01 0.0
-6.249930e-02  -1.250014e-01 0.0
-6.249930e-02  -1.249993e-01 0.0
-6.250035e-02  -1.249993e-01 0.0
-6.250035e-02  -1.250005e-01 0.0
-6.249977e-02  -1.250005e-01 0.0
-6.249977e-02  -1.249998e-01 0.0
-6.250012e-02  -1.249998e-01 0.0
-6.250012e-02  -1.250002e-01 0.0
-6.249992e-02  -1.250002e-01 0.0
-6.249992e-02  -1.249999e-01 0.0
-6.250004e-02  -1.249999e-01 0.0
-6.250004e-02  -1.250001e-01 0.0
-6.249997e-02  -1.250001e-01 0.0
-6.249997e-02  -1.250000e-01 0.0
-6.250001e-02  -1.250000e-01 0.0
-6.250001e-02  -1.250000e-01 0.0
-6.249999e-02  -1.250000e-01 0.0
-6.249999e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
