0.000000e+00  0.000000e+00 0.0
-1.818182e-02  -1.818182e-02 0.0
-3.246103e-02  -3.312518e-02 0.0
-4.363290e-02  -4.546594e-02 0.0
-5.233213e-02  -5.571557e-02 0.0
-5.906460e-02  -6.428660e-02 0.0
-6.423258e-02  -7.151319e-02 0.0
-6.815461e-02  -7.766792e-02 0.0
-7.108077e-02  -8.297582e-02 0.0
-7.320408e-02  -8.762641e-02 0.0
-7.466779e-02  -9.178466e-02 0.0
-7.556786e-02  -9.560146e-02 0.0
-7.594870e-02  -9.922335e-02 0.0
-7.578998e-02  -1.027944e-01 0.0
-7.499873e-02  -1.064154e-01 0.0
-7.351357e-02  -1.099768e-01 0.0
-7.163875e-02  -1.130608e-01 0.0
-6.988313e-02  -1.154900e-01 0.0
-6.842196e-02  -1.174031e-01 0.0
-6.724100e-02  -1.189251e-01 0.0
-6.629357e-02  -1.201407e-01 0.0
-6.553503e-02  -1.211127e-01 0.0
-6.492807e-02  -1.218902e-01 0.0
-6.444246e-02  -1.225121e-01 0.0
-6.405397e-02  -1.230097e-01 0.0
-6.374318e-02  -1.234078e-01 0.0
-6.349454e-02  -1.237262e-01 0.0
-6.329563e-02  -1.239810e-01 0.0
-6.313651e-02  -1.241848e-01 0.0
-6.300921e-02  -1.243478e-01 0.0
-6.290736e-02  -1.244783e-01 0.0
-6.282589e-02  -1.245826e-01 0.0
-6.276071e-02  -1.246661e-01 0.0
-6.270857e-02  -1.247329e-01 0.0
-6.266686e-02  -1.247863e-01 0.0
-6.263349e-02  -1.248290e-01 0.0
-6.260679e-02  -1.248632e-01 0.0
-6.258543e-02  -1.248906e-01 0.0
-6.256834e-02  -1.249125e-01 0.0
-6.255468e-02  -1.249300e-01 0.0
-6.254374e-02  -1.249440e-01 0.0
-6.253499e-02  -1.249552e-01 0.0
-6.252799e-02  -1.249641e-01 0.0
-6.252240e-02  -1.249713e-01 0.0
-6.251792e-02  -1.249771e-01 0.0
-6.251433e-02  -1.249816e-01 0.0
-6.251147e-02  -1.249853e-01 0.0
-6.250917e-02  -1.249883e-01 0.0
-6.250734e-02  -1.249906e-01 0.0
-6.250587e-02  -1.249925e-01 0.0
-6.250470e-02  -1.249940e-01 0.0
-6.250376e-02  -1.249952e-01 0.0
-6.250301e-02  -1.249962e-01 0.0
-6.250240e-02  -1.249969e-01 0.0
-6.250192e-02  -1.249975e-01 0.0
-6.250154e-02  -1.249980e-01 0.0
-6.250123e-02  -1.249984e-01 0.0
-6.250098e-02  -1.249987e-01 0.0
-6.250079e-02  -1.249990e-01 0.0
-6.250063e-02  -1.249992e-01 0.0
-6.250050e-02  -1.249994e-01 0.0
-6.250040e-02  -1.249995e-01 0.0
-6.250032e-02  -1.249996e-01 0.0
-6.250026e-02  -1.249997e-01 0.0
-6.250021e-02  -1.249997e-01 0.0
-6.250017e-02  -1.249998e-01 0.0
-6.250013e-02  -1.249998e-01 0.0
-6.250011e-02  -1.249999e-01 0.0
-6.250008e-02  -1.249999e-01 0.0
-6.250007e-02  -1.249999e-01 0.0
-6.250005e-02  -1.249999e-01 0.0
-6.250004e-02  -1.249999e-01 0.0
-6.250003e-02  -1.250000e-01 0.0
-6.250003e-02  -1.250000e-01 0.0
-6.250002e-02  -1.250000e-01 0.0
-6.250002e-02  -1.250000e-01 0.0
-6.250001e-02  -1.250000e-01 0.0
-6.250001e-02  -1.250000e-01 0.0
-6.250001e-02  -1.250000e-01 0.0
-6.250001e-02  -1.250000e-01 0.0
-6.250001e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
-6.250000e-02  -1.250000e-01 0.0
